"Matricula","situacaoDisciplina","Classificao","numeroMatriculas","anoNascimento","Sexo","idGrade","idDisciplina","idSerie","EscolaridadeResponsavel","idEstadoCivilResponsavel","Total_Faltas","numeroReprovacoes","AprovacoesComExelencia"
"004200200198",MUITO BOM/APROVADO,112,1,2004,F,4,60,49,6,2,0,2,13
"004002019170236",BOM/APROVADO,111,1,2003,M,4,49,49,2,2,0,0,11
"003004180140233",BOM/APROVADO,111,1,2001,M,4,38,49,6,1,0,1,2
"004002016140303",NÃO VAI CURSAR A DISCIPLINA,109,1,2002,F,4,46,49,1,1,0,1,10
"004002016130031",BOM/APROVADO,111,2,2001,M,4,34,49,6,2,0,1,9
"004003019140123",BOM/APROVADO,111,2,2001,M,4,19,50,1,2,0,0,13
"0030010016140451",MUITO BOM/APROVADO,112,1,2002,M,4,59,48,6,2,0,1,11
"004220141280",BOM/APROVADO,111,2,2006,F,4,19,49,1,7,0,4,13
"004220160217",BOM/APROVADO,111,1,2006,M,4,38,49,2,2,0,3,2
"004220140389",MUITO BOM/APROVADO,112,2,2005,M,4,27,50,6,2,0,2,11
"0030010020141299",EXCELENTE/APROVADO,113,2,2005,M,4,49,48,6,2,0,1,11
"004230140550",EXCELENTE/APROVADO,113,1,2006,F,4,49,50,1,4,0,0,13
"004003016140575",APROVADO,104,1,2001,M,4,3,50,6,2,0,1,2
"0030010016130024",MUITO BOM/APROVADO,112,1,2003,F,4,8,48,1,1,0,1,6
"004002020130241",MUITO BOM/APROVADO,112,1,2004,M,4,26,49,6,1,0,2,12
"0030010016141274",BOM/APROVADO,111,1,2003,M,4,3,48,4,1,0,1,10
"004003020130311",MUITO BOM/APROVADO,112,1,2003,M,4,60,50,1,2,0,2,13
"004002019140598",APROVADO,104,1,2003,F,4,60,49,1,2,0,0,7
"004220220160",BRILHANTE/APROVADO,114,2,2004,F,4,59,50,1,2,0,2,12
"004003020190278",BOM/APROVADO,111,2,2002,M,4,47,50,1,2,0,2,9
"004230180339",MUITO BOM/APROVADO,112,1,2004,F,4,40,50,1,2,0,0,4
"004003016140731",BOM/APROVADO,111,2,1999,M,4,50,50,1,2,0,1,1
"0030010020070204",MUITO BOM/APROVADO,112,1,2005,F,4,3,48,6,2,0,1,13
"004210200257",EXCELENTE/APROVADO,113,1,2004,M,4,60,49,1,2,0,0,13
"004003016141434",MUITO BOM/APROVADO,112,1,2001,M,4,27,50,6,2,0,1,12
"0030010019140695",BOM/APROVADO,111,2,2004,M,4,60,48,6,2,0,0,2
"004220200229",MUITO BOM/APROVADO,112,1,2004,F,4,26,50,6,6,0,2,5
"004230210144",MUITO BOM/APROVADO,112,1,2008,M,4,38,48,2,6,0,15,13
"004230150038",BOM/APROVADO,111,2,2007,M,4,27,49,1,2,0,13,6
"004210210106",MUITO BOM/APROVADO,112,1,2004,F,4,26,49,1,4,0,1,13
"004220150109",MUITO BOM/APROVADO,112,1,2006,F,4,47,49,1,1,0,4,13
"0030010019140437",MUITO BOM/APROVADO,112,2,2004,F,4,49,48,1,2,0,0,9
"004003020140252",BOM/APROVADO,111,1,2002,M,4,50,50,1,2,0,0,4
"004002016140199",MUITO BOM/APROVADO,112,1,2002,M,4,26,49,1,2,0,1,5
"004210130241",MUITO BOM/APROVADO,112,2,2004,M,4,50,50,1,4,0,1,13
"004230140576",REPROVADO,107,1,2006,M,4,114,48,1,2,0,15,10
"004230140989",BOM/APROVADO,111,1,2006,M,4,104,50,1,2,0,0,13
"004210210079",EXCELENTE/APROVADO,113,1,2005,M,4,60,48,1,4,0,0,13
"004220140279",REPROVADO,107,1,2005,M,4,102,50,6,2,0,2,10
"004210180327",MUITO BOM/APROVADO,112,1,2004,F,4,59,50,1,2,0,1,13
"004220140995",APROVADO,104,2,2004,M,4,50,50,6,2,0,2,3
"004230150040",MUITO BOM/APROVADO,112,1,2005,F,4,3,50,1,2,0,0,13
"0030010016140885",EXCELENTE/APROVADO,113,1,2003,M,4,63,48,1,2,0,1,13
"004220141168",APROVADO,104,1,2006,M,4,60,48,6,2,0,5,7
"004003016160207",MUITO BOM/APROVADO,112,1,2001,F,4,3,50,1,2,0,1,11
"0030010016140237",BRILHANTE/APROVADO,114,1,2003,M,4,63,48,6,2,0,1,13
"004230150038",APROVADO,104,1,2007,M,4,50,49,6,1,0,13,6
"004002019140241",APROVADO,104,1,2003,F,4,3,49,1,2,0,0,3
"0030010016140266",BOM/APROVADO,111,1,2003,M,4,59,48,6,2,0,1,7
"004210180121",EXCELENTE/APROVADO,113,1,2005,M,4,47,49,1,2,0,1,13
"004003016150225",BOM/APROVADO,111,1,2000,F,4,34,50,7,2,0,1,5
"004220180206",BOM/APROVADO,111,1,2006,M,4,19,48,1,2,1,9,1
"004002016170196",MUITO BOM/APROVADO,112,1,2001,M,4,3,49,1,4,0,0,10
"004230180339",BOM/APROVADO,111,1,2004,F,4,47,50,1,2,0,0,4
"0030010020140995",EXCELENTE/APROVADO,113,1,2004,M,4,59,48,1,4,0,1,13
"002004190141108",TRANSFERIDO,3,1,2004,M,4,8,48,1,2,0,0,0
"004210140665",MUITO BOM/APROVADO,112,1,2004,M,4,50,49,1,2,0,1,13
"004220140279",REPROVADO,107,1,2005,M,4,48,50,6,2,0,2,10
"004220150247",BOM/APROVADO,111,2,2005,M,4,49,50,1,2,0,2,3
"004210200160",MUITO BOM/APROVADO,112,1,2004,F,4,49,50,1,6,0,1,13
"004210190247",MUITO BOM/APROVADO,112,1,2005,F,4,40,48,6,2,0,0,13
"004002019140475",BOM/APROVADO,111,1,2003,F,4,63,49,6,1,0,0,0
"004002019140406",MUITO BOM/APROVADO,112,1,2002,F,4,47,49,6,1,0,0,11
"004002019130024",MUITO BOM/APROVADO,112,1,2003,F,4,26,49,6,1,0,0,9
"0030010016140655",BOM/APROVADO,111,1,2002,F,4,60,48,1,2,0,1,2
"004220200325",MUITO BOM/APROVADO,112,1,2005,F,4,49,49,1,1,0,4,10
"0030010019170337",EXCELENTE/APROVADO,113,2,2003,M,4,27,48,1,2,0,0,13
"004210140624",MUITO BOM/APROVADO,112,1,2005,M,4,27,49,6,1,0,1,13
"0030010020140651",EXCELENTE/APROVADO,113,1,2005,M,4,60,48,1,5,0,1,13
"004210140666",BRILHANTE/APROVADO,114,1,2005,F,4,47,49,1,2,0,1,13
"004220140809",REPROVADO,107,1,2006,F,4,102,48,6,2,0,5,10
"004003020130050",EXCELENTE/APROVADO,113,1,2003,F,4,3,50,6,2,0,2,13
"004004190040227",TRANSFERIDO,124,1,2002,M,4,40,50,1,2,0,0,0
"004210070204",MUITO BOM/APROVADO,112,1,2005,F,4,38,49,1,2,0,0,13
"004230210087",BOM/APROVADO,111,2,2005,M,4,49,50,1,2,0,0,11
"004230230243",INTERCAMBISTA,126,2,2006,F,4,27,49,6,6,0,0,0
"004002016170291",APROVADO,104,1,2000,M,4,47,49,1,1,0,0,2
"004002020150045",EXCELENTE/APROVADO,113,1,2004,F,4,60,49,6,2,0,2,12
"004230180090",MUITO BOM/APROVADO,112,1,2006,M,4,27,49,1,1,0,13,13
"004230140991",MUITO BOM/APROVADO,112,1,2006,M,4,40,50,6,2,0,0,5
"003004180180332",REPROVADO,107,1,2002,F,4,38,49,1,2,0,3,4
"004002016130249",APROVADO,104,1,2002,M,4,27,49,6,2,0,1,2
"004220140517",MUITO BOM/APROVADO,112,1,2006,M,4,40,49,6,2,0,4,13
"004210140305",MUITO BOM/APROVADO,112,1,2004,M,4,3,50,1,1,0,1,13
"004210140791",BRILHANTE/APROVADO,114,2,2005,M,4,8,48,1,2,0,1,13
"0030010019130236",BOM/APROVADO,111,1,2003,M,4,38,48,6,1,0,0,6
"004220220162",MUITO BOM/APROVADO,112,1,2006,F,4,38,48,6,1,0,5,12
"004230200159",MUITO BOM/APROVADO,112,1,2008,M,4,47,48,6,2,0,15,13
"004220200176",APROVADO,104,1,2005,M,4,8,50,1,1,0,2,2
"004220210039",REPROVADO,107,1,2005,M,4,48,48,1,1,1,16,0
"002004180060009",BOM/APROVADO,111,1,2002,F,4,3,48,2,2,0,1,3
"004002020140535",EXCELENTE/APROVADO,113,1,2004,F,4,63,49,1,2,0,2,13
"004230141172",REPROVADO,107,1,2007,F,4,72,49,6,2,0,13,8
"004210140889",MUITO BOM/APROVADO,112,1,2006,M,4,38,48,1,2,0,0,12
"004220170135",MUITO BOM/APROVADO,112,1,2007,M,4,27,48,1,1,1,5,6
"004003019140195",BOM/APROVADO,111,1,2002,F,4,46,50,2,2,0,0,12
"004002016130072",REPROVADO,107,1,2002,F,4,19,49,6,2,0,1,13
"004210170297",MUITO BOM/APROVADO,112,1,2003,F,4,50,50,2,2,0,1,13
"004220140298",BRILHANTE/APROVADO,114,1,2004,M,4,59,50,1,2,0,2,13
"004002019180115",BRILHANTE/APROVADO,114,1,2003,F,4,38,49,1,2,0,0,13
"004230210083",BOM/APROVADO,111,3,2007,M,4,47,48,1,2,3,15,0
"004002019140655",BOM/APROVADO,111,1,2002,F,4,38,49,6,2,0,0,3
"0030010019141337",MUITO BOM/APROVADO,112,1,2004,M,4,38,48,1,2,0,0,13
"004003019140156",BOM/APROVADO,111,1,2002,M,4,46,50,1,2,0,0,11
"004220220025",TRANSFERIDO,124,1,2007,F,4,8,48,1,2,1,0,0
"0030010020141297",MUITO BOM/APROVADO,112,1,2005,M,4,59,48,1,2,0,2,12
"0030010020140847",MUITO BOM/APROVADO,112,1,2004,M,4,47,48,6,2,0,2,12
"004002016140555",BRILHANTE/APROVADO,114,2,2002,F,4,47,49,6,2,0,1,11
"004003019141090",MUITO BOM/APROVADO,112,1,2002,F,4,60,50,6,1,0,0,6
"004210140395",MUITO BOM/APROVADO,112,1,2005,M,4,26,49,6,1,0,1,7
"004003016140087",BOM/APROVADO,111,1,2000,M,4,3,50,1,2,0,1,11
"004002016130321",REPROVADO,107,1,2001,M,4,19,49,6,2,0,1,10
"004003020140281",MUITO BOM/APROVADO,112,1,2003,M,4,60,50,2,5,0,2,12
"004200200124",MUITO BOM/APROVADO,112,1,2004,M,4,47,48,6,2,0,2,12
"004210200091",EXCELENTE/APROVADO,113,1,2004,F,4,8,49,1,2,0,1,13
"004230140537",MUITO BOM/APROVADO,112,1,2007,M,4,26,49,3,2,0,13,13
"004002020140249",BRILHANTE/APROVADO,114,1,2004,F,4,40,49,7,2,0,2,13
"004002016140168",MUITO BOM/APROVADO,112,1,2002,M,4,26,49,6,4,0,0,5
"0030010020140342",EXCELENTE/APROVADO,113,1,2004,M,4,60,48,6,2,0,2,13
"004210190045",MUITO BOM/APROVADO,112,1,2004,M,4,38,50,1,2,0,1,13
"048004200140734",MUITO BOM/APROVADO,112,1,2004,M,4,38,48,1,2,0,1,9
"004210141257",REPROVADO,107,1,2003,F,4,19,50,2,2,0,1,13
"004002020140258",MUITO BOM/APROVADO,112,1,2004,F,4,8,49,6,2,0,2,13
"004220170277",TRANSFERIDO,124,1,2005,F,4,100,49,1,2,0,0,0
"004220200229",MUITO BOM/APROVADO,112,1,2004,F,4,40,50,1,3,0,2,5
"004002016140659",MUITO BOM/APROVADO,112,1,2001,F,4,26,49,1,4,0,1,7
"004220140401",EXCELENTE/APROVADO,113,2,2006,F,4,8,49,1,2,0,4,13
"004210140347",EXCELENTE/APROVADO,113,1,2005,F,4,8,49,1,1,0,0,13
"004220130233",MUITO BOM/APROVADO,112,1,2006,F,4,8,49,6,2,0,4,13
"004220150035",MUITO BOM/APROVADO,112,1,2007,M,4,34,48,1,2,0,5,13
"004003020170212",BRILHANTE/APROVADO,114,1,2004,F,4,40,50,2,2,0,2,13
"004230140791",BOM/APROVADO,111,2,2005,M,4,19,50,1,2,0,0,13
"004230230097",BOM/APROVADO,111,1,2006,F,4,27,49,6,1,0,13,8
"004230150035",EXCELENTE/APROVADO,113,1,2007,M,4,63,49,6,2,0,13,13
"004230141151",MUITO BOM/APROVADO,112,1,2006,F,4,49,50,1,2,0,0,13
"004003016140079",BOM/APROVADO,111,1,2001,F,4,3,50,6,2,0,1,6
"004004190190197",EXCELENTE/APROVADO,113,1,2003,M,4,47,50,6,1,0,0,13
"004230140442",APROVADO,104,1,2004,M,4,40,50,6,2,0,0,0
"004230140989",MUITO BOM/APROVADO,112,1,2006,M,4,50,50,1,2,0,0,13
"004220141230",BOM/APROVADO,111,1,2007,M,4,63,48,6,2,0,5,0
"004230220138",REPROVADO,107,1,2006,M,4,107,49,1,2,0,13,4
"004220200152",BOM/APROVADO,111,1,2004,M,4,50,50,2,6,0,2,2
"004230150081",MUITO BOM/APROVADO,112,1,2006,M,4,26,49,1,2,0,13,9
"004003016140339",BOM/APROVADO,111,1,2001,F,4,27,50,2,2,0,1,3
"004210140734",MUITO BOM/APROVADO,112,1,2004,M,4,60,49,6,1,0,1,12
"004210140269",EXCELENTE/APROVADO,113,1,2004,M,4,50,50,6,1,0,1,13
"0030010020141299",MUITO BOM/APROVADO,112,2,2005,M,4,38,48,6,2,0,1,11
"004210210113",MUITO BOM/APROVADO,112,1,2004,M,4,34,49,6,2,0,1,13
"004200200289",MUITO BOM/APROVADO,112,1,2003,M,4,49,48,1,1,0,2,5
"004002019140475",BOM/APROVADO,111,1,2003,F,4,34,49,6,1,0,0,0
"004210140272",MUITO BOM/APROVADO,112,1,2004,M,4,50,50,6,2,0,1,12
"004210200254",EXCELENTE/APROVADO,113,1,2005,F,4,63,48,1,4,0,0,13
"004230160142",BOM/APROVADO,111,1,2006,M,4,19,50,1,2,0,0,13
"004002016170181",NÃO VAI CURSAR A DISCIPLINA,109,1,2002,F,4,46,49,2,2,0,1,13
"004220130346",BOM/APROVADO,111,1,2005,F,4,49,49,1,1,0,4,7
"002004190180400",MUITO BOM/APROVADO,112,1,2004,M,4,59,48,1,2,0,0,4
"004220180412",APROVADO,104,1,2005,F,4,34,50,1,2,0,2,3
"0030010019160274",MUITO BOM/APROVADO,112,1,2004,F,4,47,48,1,2,0,0,12
"004002016140831",REPROVADO,107,1,2002,F,4,27,49,1,6,0,4,3
"004210140517",MUITO BOM/APROVADO,112,1,2006,M,4,59,48,1,2,0,1,13
"0030010020140001",MUITO BOM/APROVADO,112,1,2005,M,4,50,48,1,4,0,1,13
"004220150196",MUITO BOM/APROVADO,112,1,2006,F,4,49,49,6,1,0,4,13
"004220170232",REPROVADO,107,1,2007,F,4,46,48,1,1,0,5,13
"004220140366",MUITO BOM/APROVADO,112,1,2005,M,4,8,49,6,1,0,4,12
"0030010016150257",NÃO VAI CURSAR A DISCIPLINA,109,1,2003,M,4,47,48,6,2,0,1,6
"0030010016140252",MUITO BOM/APROVADO,112,1,2002,M,4,27,48,6,2,0,1,8
"004230140567",BRILHANTE/APROVADO,114,1,2006,M,4,47,49,6,2,0,13,10
"004230230160",BRILHANTE/APROVADO,114,2,2007,F,4,27,49,1,4,0,13,13
"004220170265",MUITO BOM/APROVADO,112,2,2007,M,4,63,48,2,2,2,5,7
"004230140576",MUITO BOM/APROVADO,112,1,2006,M,4,27,48,1,2,0,15,10
"004210140602",MUITO BOM/APROVADO,112,1,2004,M,4,63,49,1,2,0,0,13
"004210141412",MUITO BOM/APROVADO,112,1,2004,M,4,8,50,6,2,0,1,13
"004220180206",APROVADO,104,1,2006,M,4,47,48,1,2,1,9,1
"004002016140441",BOM/APROVADO,111,1,2001,F,4,59,49,7,2,0,0,4
"004220150081",MUITO BOM/APROVADO,112,1,2006,M,4,63,48,6,2,1,5,11
"004230141312",MUITO BOM/APROVADO,112,1,2005,M,4,26,50,6,2,0,0,13
"0030010020140001",MUITO BOM/APROVADO,112,1,2005,M,4,26,48,6,1,0,1,13
"004230140889",BOM/APROVADO,111,1,2006,M,4,19,50,1,2,0,0,13
"0030010019141231",MUITO BOM/APROVADO,112,1,2003,F,4,26,48,1,1,0,0,11
"004230220217",MUITO BOM/APROVADO,112,1,2005,M,4,49,50,1,2,0,0,13
"004230170127",EXCELENTE/APROVADO,113,1,2007,M,4,59,49,1,2,0,13,13
"004220140447",APROVADO,104,4,2006,M,4,27,48,1,1,4,5,2
"004210170297",EXCELENTE/APROVADO,113,1,2003,F,4,26,50,2,2,0,1,13
"004003016100124",BOM/APROVADO,111,1,2000,M,4,59,50,2,6,0,1,2
"004002016020423",BOM/APROVADO,111,2,2000,M,4,49,49,6,2,0,0,9
"0030010020140766",BOM/APROVADO,111,1,2005,F,4,3,48,6,4,0,1,7
"004230140891",MUITO BOM/APROVADO,112,2,2008,F,4,34,48,6,2,8,15,9
"004002016140524",MUITO BOM/APROVADO,112,1,2001,M,4,34,49,1,4,0,1,11
"004210160217",EXCELENTE/APROVADO,113,1,2006,M,4,40,48,2,2,0,0,12
"004220220162",MUITO BOM/APROVADO,112,1,2006,F,4,63,48,6,1,0,5,12
"004210160257",EXCELENTE/APROVADO,113,1,2005,F,4,26,48,1,2,0,1,12
"004230180111",REPROVADO,107,1,2008,M,4,114,48,1,2,0,15,13
"004230140002",EXCELENTE/APROVADO,113,2,2004,M,4,26,50,1,4,0,0,13
"004210160165",MUITO BOM/APROVADO,112,1,2005,F,4,27,49,1,2,0,1,13
"0030010020130063",MUITO BOM/APROVADO,112,1,2005,M,4,40,48,1,2,0,1,13
"0030010019140535",BOM/APROVADO,111,1,2004,F,4,60,48,6,2,0,0,8
"004210140358",MUITO BOM/APROVADO,112,1,2005,M,4,38,48,6,2,0,0,13
"004004180130260",BOM/APROVADO,111,1,2001,F,4,34,50,1,5,0,0,5
"004002016140890",MUITO BOM/APROVADO,112,1,2001,M,4,38,49,1,4,0,1,10
"004230210117",BOM/APROVADO,111,1,2004,M,4,60,50,1,2,0,0,7
"004230140760",MUITO BOM/APROVADO,112,1,2006,F,4,38,49,1,6,0,13,5
"004002020160309",EXCELENTE/APROVADO,113,1,2003,M,4,63,49,1,4,0,2,11
"0030010019140262",MUITO BOM/APROVADO,112,1,2003,M,4,8,48,6,2,0,0,13
"002004180180088",BOM/APROVADO,111,1,2003,M,4,26,48,1,2,0,1,2
"004220150040",MUITO BOM/APROVADO,112,1,2005,F,4,60,49,1,2,0,4,13
"004003016170155",MUITO BOM/APROVADO,112,1,2001,F,4,3,50,1,2,0,1,10
"004200200304",REPROVADO,107,1,2003,M,4,19,50,1,2,0,2,13
"004210190228",EXCELENTE/APROVADO,113,1,2005,F,4,63,48,6,2,0,1,13
"004210170283",MUITO BOM/APROVADO,112,1,2003,F,4,50,50,2,2,0,1,13
"004220170142",EXCELENTE/APROVADO,113,1,2006,M,4,50,49,1,2,0,3,13
"004002019140328",APROVADO,104,1,2003,F,4,40,49,6,2,0,0,3
"004220150036",REPROVADO,107,3,2006,M,4,102,48,2,2,0,5,5
"004230140549",REPROVADO,107,8,2007,M,4,106,48,1,2,8,15,9
"004210140461",MUITO BOM/APROVADO,112,1,2005,M,4,27,49,1,2,0,0,13
"004220141039",MUITO BOM/APROVADO,112,1,2007,F,4,8,48,1,4,0,5,13
"004002019140126",APROVADO,104,1,2002,M,4,8,49,2,2,0,0,0
"004220140341",MUITO BOM/APROVADO,112,1,2005,F,4,60,50,6,2,0,2,13
"004003016140656",MUITO BOM/APROVADO,112,1,2001,M,4,3,50,1,2,0,1,13
"004002019150230",MUITO BOM/APROVADO,112,1,2002,M,4,60,49,1,2,0,0,7
"0030010020150052",MUITO BOM/APROVADO,112,1,2004,F,4,49,48,1,1,0,1,13
"004230141172",REPROVADO,107,1,2007,F,4,108,49,6,2,0,13,8
"004002020080012",MUITO BOM/APROVADO,112,2,2004,M,4,40,49,6,2,0,2,13
"004002020180361",MUITO BOM/APROVADO,112,1,2004,F,4,49,49,7,2,0,1,13
"004003020141274",BRILHANTE/APROVADO,114,1,2003,M,4,49,50,4,1,0,2,13
"0030010019141231",MUITO BOM/APROVADO,112,1,2003,F,4,63,48,6,2,0,0,11
"004002020140627",MUITO BOM/APROVADO,112,1,2004,F,4,40,49,1,1,0,1,13
"0030010020140342",BRILHANTE/APROVADO,114,1,2004,M,4,27,48,1,2,0,2,13
"004002020140283",BRILHANTE/APROVADO,114,1,2004,F,4,49,49,6,2,0,2,13
"004210140889",MUITO BOM/APROVADO,112,1,2006,M,4,26,48,1,2,0,0,12
"004003020130009",MUITO BOM/APROVADO,112,1,2003,M,4,8,50,6,2,0,2,13
"0030010016140328",NÃO VAI CURSAR A DISCIPLINA,109,1,2003,F,4,47,48,6,2,0,1,1
"004200200215",MUITO BOM/APROVADO,112,1,2004,F,4,49,48,1,2,0,2,10
"004220170239",MUITO BOM/APROVADO,112,2,2007,F,4,34,48,1,4,2,5,10
"004210210114",EXCELENTE/APROVADO,113,1,2004,F,4,34,49,6,6,0,0,13
"0030010016170219",BOM/APROVADO,111,1,2003,M,4,40,48,1,2,0,0,1
"004003019141431",MUITO BOM/APROVADO,112,1,2002,F,4,38,50,6,4,0,0,13
"004002016140301",BOM/APROVADO,111,1,2002,M,4,3,49,2,4,0,1,4
"004210140722",MUITO BOM/APROVADO,112,1,2005,M,4,34,49,1,1,0,1,13
"004220180078",MUITO BOM/APROVADO,112,2,2006,M,4,60,49,1,2,0,4,8
"004002016160349",APROVADO,104,1,2002,M,4,49,49,1,1,0,1,2
"004220190247",TRANSFERIDO,124,1,2005,F,4,47,49,6,2,0,0,0
"004002016140151",EXCELENTE/APROVADO,113,1,2002,M,4,49,49,1,2,0,0,13
"004230220087",BRILHANTE/APROVADO,114,1,2006,M,4,47,49,6,6,0,13,13
"0030010019140304",MUITO BOM/APROVADO,112,1,2004,M,4,34,48,1,4,0,0,12
"0030010019141422",MUITO BOM/APROVADO,112,1,2004,F,4,40,48,6,2,0,0,9
"004230150038",BOM/APROVADO,111,1,2007,M,4,40,49,6,1,0,13,6
"004002019160421",BOM/APROVADO,111,1,2002,F,4,34,49,1,1,0,0,6
"004220180210",MUITO BOM/APROVADO,112,1,2005,M,4,47,50,2,2,0,2,13
"004230180232",MUITO BOM/APROVADO,112,3,2007,F,4,47,48,1,2,3,15,6
"004002019140916",EXCELENTE/APROVADO,113,1,2003,M,4,47,49,1,4,0,0,13
"004220170138",MUITO BOM/APROVADO,112,2,2007,M,4,3,48,1,2,0,5,13
"004230220180",REPROVADO,107,9,2006,F,4,72,48,1,1,9,28,0
"004220220102",TRANSFERIDO,124,8,2006,F,4,59,48,6,2,9,0,0
"004003020140380",MUITO BOM/APROVADO,112,2,2003,F,4,27,50,6,5,0,2,13
"004210140894",MUITO BOM/APROVADO,112,3,2005,M,4,59,48,6,2,0,0,4
"004230220087",MUITO BOM/APROVADO,112,1,2006,M,4,27,49,6,2,0,13,13
"004002016140156",NÃO VAI CURSAR A DISCIPLINA,109,1,2002,M,4,46,49,1,4,0,1,11
"004002019130079",BOM/APROVADO,111,1,2003,M,4,26,49,1,1,0,0,4
"004230180347",REPROVADO,107,1,2007,M,4,48,48,1,1,0,15,5
"004230140538",MUITO BOM/APROVADO,112,1,2006,F,4,38,49,1,1,0,13,6
"004220190217",BOM/APROVADO,111,1,2003,M,4,27,50,1,1,0,2,7
"0030010019160294",MUITO BOM/APROVADO,112,1,2004,M,4,63,48,1,2,0,0,12
"004230230251",REPROVADO,107,1,2007,F,4,110,48,5,1,0,15,13
"004210150361",MUITO BOM/APROVADO,112,1,2005,M,4,27,49,1,2,0,1,13
"004003016160174",MUITO BOM/APROVADO,112,1,2000,F,4,3,50,2,2,0,1,9
"004003016140114",APROVADO,104,1,2000,F,4,40,50,,,0,0,4
"004002019140372",MUITO BOM/APROVADO,112,1,2003,F,4,38,49,1,2,0,0,11
"004210150162",MUITO BOM/APROVADO,112,1,2003,F,4,50,50,1,2,0,1,13
"004002016141030",BOM/APROVADO,111,1,2002,M,4,3,48,1,1,0,1,6
"004210070205",MUITO BOM/APROVADO,112,1,2005,F,4,26,49,1,2,0,0,13
"004002019170349",BOM/APROVADO,111,1,2003,F,4,27,49,1,1,0,0,9
"004210140766",EXCELENTE/APROVADO,113,1,2005,F,4,49,49,1,4,0,0,13
"004220080189",EXCELENTE/APROVADO,113,1,2006,M,4,8,48,6,2,1,5,13
"004002019140244",MUITO BOM/APROVADO,112,1,2003,F,4,50,49,1,2,0,0,4
"004003019140509",BOM/APROVADO,111,1,2001,M,4,3,50,1,4,0,0,6
"004004190180420",BOM/APROVADO,111,1,2002,F,4,63,50,6,2,0,0,4
"004210190206",MUITO BOM/APROVADO,112,1,2005,M,4,63,49,1,2,0,1,11
"004003020140380",EXCELENTE/APROVADO,113,2,2003,F,4,59,50,6,2,0,2,13
"004210140607",MUITO BOM/APROVADO,112,1,2004,M,4,27,50,6,2,0,1,13
"004002020140272",MUITO BOM/APROVADO,112,1,2004,M,4,34,49,1,2,0,2,13
"004002020140492",MUITO BOM/APROVADO,112,2,2004,M,4,63,49,1,2,0,2,6
"004220070204",BOM/APROVADO,111,1,2005,F,4,19,50,1,2,0,2,9
"004210140431",EXCELENTE/APROVADO,113,1,2003,M,4,60,50,6,2,0,1,13
"004002020130344",BOM/APROVADO,111,2,2003,F,4,3,49,1,2,0,2,8
"004230141122",BOM/APROVADO,111,1,2008,M,4,38,48,6,2,0,15,10
"004230130224",MUITO BOM/APROVADO,112,4,2007,M,4,40,48,1,2,4,15,9
"004230230250",BOM/APROVADO,111,1,2005,F,4,8,50,4,2,0,0,9
"004003016140110",MUITO BOM/APROVADO,112,1,2001,M,4,3,50,1,1,0,1,13
"004210140250",MUITO BOM/APROVADO,112,1,2004,F,4,47,50,1,2,0,1,13
"004002019150230",MUITO BOM/APROVADO,112,1,2002,M,4,40,49,1,4,0,0,7
"004002019141150",MUITO BOM/APROVADO,112,1,2004,F,4,40,49,6,2,0,0,7
"0030010020150118",MUITO BOM/APROVADO,112,1,2005,M,4,8,48,6,4,0,2,12
"004002019140213",APROVADO,104,1,2003,M,4,63,49,1,2,0,0,7
"0030010016141320",EXCELENTE/APROVADO,113,1,2003,M,4,63,48,6,1,0,1,13
"004230140529",BOM/APROVADO,111,1,2006,F,4,26,50,6,2,0,0,5
"0030010019140271",EXCELENTE/APROVADO,113,1,2004,F,4,47,48,6,2,0,0,13
"004002020140531",EXCELENTE/APROVADO,113,1,2004,F,4,3,49,6,2,0,2,13
"004220180304",MUITO BOM/APROVADO,112,2,2006,M,4,38,48,1,2,2,5,13
"002004180170356",TRANSFERIDO,3,1,2001,F,4,60,48,1,2,0,0,0
"004220140878",MUITO BOM/APROVADO,112,1,2005,M,4,8,50,2,2,0,2,9
"004002016141090",MUITO BOM/APROVADO,112,1,2002,F,4,34,49,6,1,0,1,6
"004003019170202",BOM/APROVADO,111,1,2001,F,4,47,50,2,4,0,0,7
"0030010020140408",REPROVADO,107,1,2005,F,4,19,48,1,2,0,2,13
"004220210010",PONTUAÇÃO INSUFICIENTE,110,2,2006,F,4,49,49,1,2,0,6,0
"004003019140233",BOM/APROVADO,111,1,2001,M,4,50,50,1,1,0,0,7
"004220140340",MUITO BOM/APROVADO,112,1,2005,M,4,8,50,1,1,0,2,8
"004002016130321",BOM/APROVADO,111,1,2001,M,4,3,49,1,1,0,1,10
"0030010019140614",BOM/APROVADO,111,1,2004,F,4,26,48,1,5,0,0,9
"004200130028",EXCELENTE/APROVADO,113,1,2003,M,4,63,50,1,4,0,2,13
"0030010019150050",MUITO BOM/APROVADO,112,2,2004,F,4,47,48,1,1,0,0,9
"004002020150060",MUITO BOM/APROVADO,112,1,2004,M,4,49,49,2,5,0,1,12
"004210150045",MUITO BOM/APROVADO,112,1,2004,F,4,60,50,1,2,0,1,13
"004220140537",REPROVADO,107,2,2007,M,4,46,48,6,2,0,5,9
"004002019140655",BOM/APROVADO,111,1,2002,F,4,34,49,6,2,0,0,3
"004210170381",EXCELENTE/APROVADO,113,1,2004,M,4,8,50,6,2,0,1,13
"004230140358",BOM/APROVADO,111,1,2005,M,4,63,50,1,2,0,0,0
